时间,PB粉,焦炭,动力煤,生铁成本,市场价(不含税):废钢:6-8mm:张家港,价格:硅锰:FeMn65Si17:南方,钢坯成本,螺纹成本,热卷成本,螺纹钢,热卷,螺纹加工利润,热卷加工利润
2013/4/12,980,1650,610,2680.664957,2430,0,3338.064957,3458.064957,3658.064957,3670,3960,211.9350427,301.9350427
2013/4/15,980,1650,610,2680.664957,2440,0,3339.864957,3459.864957,3659.864957,3670,3930,210.1350427,270.1350427
2013/4/16,980,1615,610,2665.707692,2440,0,3324.907692,3444.907692,3644.907692,3650,3900,205.0923077,255.0923077
2013/4/17,970,1615,615,2649.135043,2440,0,3308.335043,3428.335043,3628.335043,3610,3900,181.6649573,271.6649573
2013/4/18,970,1615,615,2649.135043,2440,6750,3375.835043,3495.835043,3695.835043,3590,3850,94.16495726,154.1649573
2013/4/19,970,1615,615,2649.135043,2420,0,3304.735043,3424.735043,3624.735043,3570,3850,145.2649573,225.2649573
2013/4/22,960,1615,615,2632.135043,2420,0,3287.735043,3407.735043,3607.735043,3570,3870,162.2649573,262.2649573
2013/4/23,955,1615,615,2623.635043,2400,0,3275.635043,3395.635043,3595.635043,3570,3830,174.3649573,234.3649573
2013/4/24,950,1615,615,2615.135043,2400,0,3267.135043,3387.135043,3587.135043,3550,3820,162.8649573,232.8649573
2013/4/25,950,1615,615,2615.135043,2400,0,3267.135043,3387.135043,3587.135043,3550,3820,162.8649573,232.8649573
2013/4/26,945,1615,615,2606.635043,2400,0,3258.635043,3378.635043,3578.635043,3540,3820,161.3649573,241.3649573
2013/4/27,940,1615,615,2598.135043,2400,0,3250.135043,3370.135043,3570.135043,3540,3770,169.8649573,199.8649573
2013/4/28,940,1615,615,2598.135043,2400,0,3250.135043,3370.135043,3570.135043,3540,3770,169.8649573,199.8649573
2013/5/2,935,1615,615,2589.635043,2380,0,3238.035043,3358.035043,3558.035043,3530,3730,171.9649573,171.9649573
2013/5/3,930,1525,610,2542.246154,2380,6750,3258.146154,3378.146154,3578.146154,3520,3730,141.8538462,151.8538462
2013/5/6,920,1525,610,2525.246154,2360,0,3170.046154,3290.046154,3490.046154,3530,3730,239.9538462,239.9538462
2013/5/7,920,1525,610,2525.246154,2360,0,3170.046154,3290.046154,3490.046154,3530,3730,239.9538462,239.9538462
2013/5/8,925,1525,610,2533.746154,2360,0,3178.546154,3298.546154,3498.546154,3530,3730,231.4538462,231.4538462
2013/5/9,925,1525,610,2533.746154,2360,0,3178.546154,3298.546154,3498.546154,3530,3700,231.4538462,201.4538462
2013/5/10,925,1525,610,2533.746154,2360,0,3178.546154,3298.546154,3498.546154,3510,3700,211.4538462,201.4538462
2013/5/13,925,1525,610,2533.746154,2360,0,3178.546154,3298.546154,3498.546154,3510,3700,211.4538462,201.4538462
2013/5/14,915,1525,610,2516.746154,2360,0,3161.546154,3281.546154,3481.546154,3510,3710,228.4538462,228.4538462
2013/5/15,910,1525,610,2508.246154,2360,0,3153.046154,3273.046154,3473.046154,3500,3710,226.9538462,236.9538462
2013/5/16,905,1525,610,2499.746154,2350,0,3142.746154,3262.746154,3462.746154,3490,3680,227.2538462,217.2538462
2013/5/17,895,1525,610,2482.746154,2350,6650,3192.246154,3312.246154,3512.246154,3480,3650,167.7538462,137.7538462
2013/5/20,890,1525,610,2474.246154,2350,0,3117.246154,3237.246154,3437.246154,3480,3650,242.7538462,212.7538462
2013/5/21,880,1525,610,2457.246154,2350,0,3100.246154,3220.246154,3420.246154,3480,3630,259.7538462,209.7538462
2013/5/22,880,1525,610,2457.246154,2340,0,3098.446154,3218.446154,3418.446154,3460,3600,241.5538462,181.5538462
2013/5/23,875,1525,610,2448.746154,2340,0,3089.946154,3209.946154,3409.946154,3420,3570,210.0538462,160.0538462
2013/5/24,875,1525,610,2448.746154,2310,6650,3151.046154,3271.046154,3471.046154,3390,3530,118.9538462,58.95384615
2013/5/27,875,1525,610,2448.746154,2270,0,3077.346154,3197.346154,3397.346154,3350,3500,152.6538462,102.6538462
2013/5/28,860,1525,610,2423.246154,2250,0,3048.246154,3168.246154,3368.246154,3310,3500,141.7538462,131.7538462
2013/5/29,845,1525,610,2397.746154,2240,0,3020.946154,3140.946154,3340.946154,3290,3500,149.0538462,159.0538462
2013/5/30,835,1525,610,2380.746154,2210,0,2998.546154,3118.546154,3318.546154,3260,3480,141.4538462,161.4538462
2013/5/31,795,1490,610,2297.788889,2160,0,2906.588889,3026.588889,3226.588889,3230,3480,203.4111111,253.4111111
2013/6/3,795,1490,605,2297.361538,2140,6700,2969.561538,3089.561538,3289.561538,3230,3470,140.4384615,180.4384615
2013/6/4,805,1490,605,2314.361538,2140,0,2919.561538,3039.561538,3239.561538,3240,3500,200.4384615,260.4384615
2013/6/5,820,1490,605,2339.861538,2140,0,2945.061538,3065.061538,3265.061538,3240,3530,174.9384615,264.9384615
2013/6/6,825,1490,605,2348.361538,2140,0,2953.561538,3073.561538,3273.561538,3230,3580,156.4384615,306.4384615
2013/6/7,815,1465,605,2320.677778,2140,0,2925.877778,3045.877778,3245.877778,3230,3550,184.1222222,304.1222222
2013/6/8,805,0,605,1677.609402,2140,0,2282.809402,2402.809402,2602.809402,3230,3550,827.1905983,947.1905983
2013/6/9,795,0,605,1660.609402,2140,0,2265.809402,2385.809402,2585.809402,3210,3550,824.1905983,964.1905983
2013/6/13,795,1465,605,2286.677778,2140,0,2891.877778,3011.877778,3211.877778,3210,3550,198.1222222,338.1222222
2013/6/14,805,1465,605,2303.677778,2140,0,2908.877778,3028.877778,3228.877778,3200,3550,171.1222222,321.1222222
2013/6/17,815,1465,605,2320.677778,2150,0,2927.677778,3047.677778,3247.677778,3220,3570,172.3222222,322.3222222
2013/6/18,830,1445,605,2337.630769,2150,0,2944.630769,3064.630769,3264.630769,3240,3570,175.3692308,305.3692308
2013/6/19,840,1445,605,2354.630769,2150,0,2961.630769,3081.630769,3281.630769,3240,3570,158.3692308,288.3692308
2013/6/20,855,1445,600,2379.703419,2160,0,2988.503419,3108.503419,3308.503419,3240,3580,131.4965812,271.4965812
2013/6/21,855,1445,600,2379.703419,2160,0,2988.503419,3108.503419,3308.503419,3260,3580,151.4965812,271.4965812
2013/6/24,845,1445,600,2362.703419,2160,0,2971.503419,3091.503419,3291.503419,3270,3580,178.4965812,288.4965812
2013/6/25,835,1445,600,2345.703419,2160,0,2954.503419,3074.503419,3274.503419,3270,3580,195.4965812,305.4965812
2013/6/26,825,1445,585,2327.421368,2160,0,2936.221368,3056.221368,3256.221368,3270,3580,213.7786325,323.7786325
2013/6/27,820,1445,585,2318.921368,2160,0,2927.721368,3047.721368,3247.721368,3250,3580,202.2786325,332.2786325
2013/6/28,825,1420,585,2316.737607,2160,6700,2992.537607,3112.537607,3312.537607,3250,3580,137.4623932,267.4623932
2013/7/1,835,1420,585,2333.737607,2160,0,2942.537607,3062.537607,3262.537607,3260,3580,197.4623932,317.4623932
2013/7/2,840,1420,585,2342.237607,2160,0,2951.037607,3071.037607,3271.037607,3300,3580,228.9623932,308.9623932
2013/7/3,845,1420,585,2350.737607,2160,0,2959.537607,3079.537607,3279.537607,3330,3580,250.4623932,300.4623932
2013/7/4,855,1420,585,2367.737607,2180,0,2980.137607,3100.137607,3300.137607,3380,3630,279.8623932,329.8623932
2013/7/5,855,1420,585,2367.737607,2180,0,2980.137607,3100.137607,3300.137607,3400,3630,299.8623932,329.8623932
2013/7/8,855,1420,580,2367.310256,2180,0,2979.710256,3099.710256,3299.710256,3400,3630,300.2897436,330.2897436
2013/7/9,855,1420,580,2367.310256,2180,0,2979.710256,3099.710256,3299.710256,3400,3630,300.2897436,330.2897436
2013/7/10,855,1420,580,2367.310256,2180,0,2979.710256,3099.710256,3299.710256,3390,3660,290.2897436,360.2897436
2013/7/11,855,1420,580,2367.310256,2180,0,2979.710256,3099.710256,3299.710256,3400,3660,300.2897436,360.2897436
2013/7/12,865,1420,575,2383.882906,2180,0,2996.282906,3116.282906,3316.282906,3440,3680,323.717094,363.717094
2013/7/15,870,1420,570,2391.955556,2210,0,3009.755556,3129.755556,3329.755556,3440,3680,310.2444444,350.2444444
2013/7/16,875,1420,570,2400.455556,2220,0,3020.055556,3140.055556,3340.055556,3470,3700,329.9444444,359.9444444
2013/7/17,875,1420,570,2400.455556,2220,0,3020.055556,3140.055556,3340.055556,3490,3700,349.9444444,359.9444444
2013/7/18,880,1420,570,2408.955556,2220,0,3028.555556,3148.555556,3348.555556,3500,3710,351.4444444,361.4444444
2013/7/19,890,1420,570,2425.955556,2220,0,3045.555556,3165.555556,3365.555556,3500,3710,334.4444444,344.4444444
2013/7/22,885,1420,570,2417.455556,2230,0,3038.855556,3158.855556,3358.855556,3520,3710,361.1444444,351.1444444
2013/7/23,885,1420,570,2417.455556,2250,0,3042.455556,3162.455556,3362.455556,3530,3710,367.5444444,347.5444444
2013/7/24,885,1420,570,2417.455556,2260,0,3044.255556,3164.255556,3364.255556,3540,3710,375.7444444,345.7444444
2013/7/25,895,1420,570,2434.455556,2260,0,3061.255556,3181.255556,3381.255556,3540,3710,358.7444444,328.7444444
2013/7/26,895,1420,570,2434.455556,2260,0,3061.255556,3181.255556,3381.255556,3540,3710,358.7444444,328.7444444
2013/7/29,895,1420,565,2434.028205,2260,6700,3127.828205,3247.828205,3447.828205,3520,3710,272.1717949,262.1717949
2013/7/30,890,1420,565,2425.528205,2250,0,3050.528205,3170.528205,3370.528205,3500,3700,329.4717949,329.4717949
2013/7/31,890,1420,565,2425.528205,2240,0,3048.728205,3168.728205,3368.728205,3460,3680,291.2717949,311.2717949
2013/8/1,885,1420,565,2417.028205,2240,0,3040.228205,3160.228205,3360.228205,3440,3680,279.7717949,319.7717949
2013/8/2,885,1420,560,2416.600855,2240,0,3039.800855,3159.800855,3359.800855,3450,3680,290.1991453,320.1991453
2013/8/5,885,1420,560,2416.600855,2240,0,3039.800855,3159.800855,3359.800855,3460,3680,300.1991453,320.1991453
2013/8/6,890,1440,560,2433.647863,2250,0,3058.647863,3178.647863,3378.647863,3480,3680,301.3521368,301.3521368
2013/8/7,895,1440,560,2442.147863,2250,0,3067.147863,3187.147863,3387.147863,3490,3680,302.8521368,292.8521368
2013/8/8,905,1440,560,2459.147863,2250,0,3084.147863,3204.147863,3404.147863,3510,3710,305.8521368,305.8521368
2013/8/9,905,1440,560,2459.147863,2280,6700,3156.547863,3276.547863,3476.547863,3510,3710,233.4521368,233.4521368
2013/8/12,910,1440,555,2467.220513,2310,0,3103.020513,3223.020513,3423.020513,3510,3710,286.9794872,286.9794872
2013/8/13,920,1460,555,2492.767521,2330,0,3132.167521,3252.167521,3452.167521,3540,3730,287.8324786,277.8324786
2013/8/14,940,1460,555,2526.767521,2340,0,3167.967521,3287.967521,3487.967521,3570,3730,282.0324786,242.0324786
2013/8/15,955,1460,555,2552.267521,2340,0,3193.467521,3313.467521,3513.467521,3580,3730,266.5324786,216.5324786
2013/8/16,950,1460,550,2543.340171,2340,6700,3251.540171,3371.540171,3571.540171,3580,3730,208.4598291,158.4598291
2013/8/19,940,1460,545,2525.912821,2340,6700,3234.112821,3354.112821,3554.112821,3570,3730,215.8871795,175.8871795
2013/8/20,940,1480,545,2534.459829,2350,6700,3244.459829,3364.459829,3564.459829,3560,3700,195.5401709,135.5401709
2013/8/21,940,1480,545,2534.459829,2370,6700,3248.059829,3368.059829,3568.059829,3540,3680,171.9401709,111.9401709
2013/8/22,935,1480,545,2525.959829,2370,6700,3239.559829,3359.559829,3559.559829,3520,3680,160.4401709,120.4401709
2013/8/23,930,1490,540,2521.305983,2370,6700,3234.905983,3354.905983,3554.905983,3500,3680,145.0940171,125.0940171
2013/8/26,930,1490,540,2521.305983,2360,6700,3233.105983,3353.105983,3553.105983,3500,3680,146.8940171,126.8940171
2013/8/27,935,1490,540,2529.805983,2360,6700,3241.605983,3361.605983,3561.605983,3510,3680,148.3940171,118.3940171
2013/8/28,935,1490,540,2529.805983,2350,6700,3239.805983,3359.805983,3559.805983,3510,3700,150.1940171,140.1940171
2013/8/29,940,1490,535,2537.878632,2350,6700,3247.878632,3367.878632,3567.878632,3490,3700,122.1213675,132.1213675
2013/8/30,940,1490,535,2537.878632,2340,6800,3247.078632,3367.078632,3567.078632,3490,3700,122.9213675,132.9213675
2013/9/2,935,1490,535,2529.378632,2340,6800,3238.578632,3358.578632,3558.578632,3490,3700,131.4213675,141.4213675
2013/9/3,945,1490,535,2546.378632,2340,6800,3255.578632,3375.578632,3575.578632,3500,3700,124.4213675,124.4213675
2013/9/4,945,1515,535,2557.062393,2340,6800,3266.262393,3386.262393,3586.262393,3500,3700,113.7376068,113.7376068
2013/9/5,945,1515,535,2557.062393,2340,6800,3266.262393,3386.262393,3586.262393,3490,3700,103.7376068,113.7376068
2013/9/6,940,1515,535,2548.562393,2340,6850,3258.262393,3378.262393,3578.262393,3480,3700,101.7376068,121.7376068
2013/9/9,940,1515,530,2548.135043,2330,6850,3256.035043,3376.035043,3576.035043,3480,3700,103.9649573,123.9649573
2013/9/10,940,1515,530,2548.135043,2330,6850,3256.035043,3376.035043,3576.035043,3480,3680,103.9649573,103.9649573
2013/9/11,940,1515,530,2548.135043,2330,6850,3256.035043,3376.035043,3576.035043,3480,3680,103.9649573,103.9649573
2013/9/12,940,1515,530,2548.135043,2330,6850,3256.035043,3376.035043,3576.035043,3470,3660,93.96495726,83.96495726
2013/9/13,935,1515,525,2539.207692,2320,6850,3245.307692,3365.307692,3565.307692,3460,3620,94.69230769,54.69230769
2013/9/16,935,1515,520,2538.780342,2320,6850,3244.880342,3364.880342,3564.880342,3450,3620,85.11965812,55.11965812
2013/9/17,930,1515,520,2530.280342,2310,6850,3234.580342,3354.580342,3554.580342,3450,3620,95.41965812,65.41965812
2013/9/18,925,1515,520,2521.780342,2300,6850,3224.280342,3344.280342,3544.280342,3450,3620,105.7196581,75.71965812
2013/9/22,925,1515,520,2521.780342,2300,6850,3224.280342,3344.280342,3544.280342,3450,3620,105.7196581,75.71965812
2013/9/23,925,1515,520,2521.780342,2300,6850,3224.280342,3344.280342,3544.280342,3450,3620,105.7196581,75.71965812
2013/9/24,925,1515,520,2521.780342,2300,6850,3224.280342,3344.280342,3544.280342,3450,3630,105.7196581,85.71965812
2013/9/25,925,1515,520,2521.780342,2290,6850,3222.480342,3342.480342,3542.480342,3450,3630,107.5196581,87.51965812
2013/9/26,920,1515,520,2513.280342,2290,6850,3213.980342,3333.980342,3533.980342,3440,3630,106.0196581,96.01965812
2013/9/27,910,1515,520,2496.280342,2270,6850,3193.380342,3313.380342,3513.380342,3440,3600,126.6196581,86.61965812
2013/9/29,910,1515,520,2496.280342,2260,6850,3191.580342,3311.580342,3511.580342,3430,3600,118.4196581,88.41965812
2013/9/30,910,1515,520,2496.280342,2260,6850,3191.580342,3311.580342,3511.580342,3440,3600,128.4196581,88.41965812
2013/10/8,910,1515,525,2496.707692,2260,6850,3192.007692,3312.007692,3512.007692,3440,3600,127.9923077,87.99230769
2013/10/9,905,1515,525,2488.207692,2260,6850,3183.507692,3303.507692,3503.507692,3440,3600,136.4923077,96.49230769
2013/10/10,905,1515,530,2488.635043,2260,6850,3183.935043,3303.935043,3503.935043,3460,3600,156.0649573,96.06495726
2013/10/11,905,1515,530,2488.635043,2280,6900,3188.035043,3308.035043,3508.035043,3460,3600,151.9649573,91.96495726
2013/10/12,910,1515,530,2497.135043,2280,6900,3196.535043,3316.535043,3516.535043,3460,3600,143.4649573,83.46495726
2013/10/14,915,1515,535,2506.062393,2280,6900,3205.462393,3325.462393,3525.462393,3460,3580,134.5376068,54.53760684
2013/10/15,915,1515,535,2506.062393,2290,6900,3207.262393,3327.262393,3527.262393,3460,3580,132.7376068,52.73760684
2013/10/16,915,1515,535,2506.062393,2290,6900,3207.262393,3327.262393,3527.262393,3450,3580,122.7376068,52.73760684
2013/10/17,915,1515,540,2506.489744,2290,6900,3207.689744,3327.689744,3527.689744,3440,3580,112.3102564,52.31025641
2013/10/18,915,1515,540,2506.489744,2290,6900,3207.689744,3327.689744,3527.689744,3440,3580,112.3102564,52.31025641
2013/10/21,915,1515,540,2506.489744,2290,6900,3207.689744,3327.689744,3527.689744,3430,3550,102.3102564,22.31025641
2013/10/22,915,1540,540,2517.173504,2290,6900,3218.373504,3338.373504,3538.373504,3430,3550,91.62649573,11.62649573
2013/10/23,915,1540,540,2517.173504,2290,6900,3218.373504,3338.373504,3538.373504,3430,3550,91.62649573,11.62649573
2013/10/24,915,1540,540,2517.173504,2280,6900,3216.573504,3336.573504,3536.573504,3430,3550,93.42649573,13.42649573
2013/10/25,910,1540,540,2508.673504,2280,6900,3208.073504,3328.073504,3528.073504,3420,3550,91.92649573,21.92649573
2013/10/28,905,1540,540,2500.173504,2280,6900,3199.573504,3319.573504,3519.573504,3420,3530,100.4264957,10.42649573
2013/10/29,905,1540,540,2500.173504,2280,6900,3199.573504,3319.573504,3519.573504,3420,3500,100.4264957,-19.57350427
2013/10/30,900,1540,545,2492.100855,2270,6900,3189.700855,3309.700855,3509.700855,3440,3500,130.2991453,-9.700854701
2013/10/31,900,1540,545,2492.100855,2270,6900,3189.700855,3309.700855,3509.700855,3460,3500,150.2991453,-9.700854701
2013/11/1,900,1540,550,2492.528205,2260,6900,3188.328205,3308.328205,3508.328205,3460,3500,151.6717949,-8.328205128
2013/11/4,910,1540,550,2509.528205,2250,6900,3203.528205,3323.528205,3523.528205,3460,3500,136.4717949,-23.52820513
2013/11/5,920,1540,550,2526.528205,2250,6900,3220.528205,3340.528205,3540.528205,3500,3540,159.4717949,-0.528205128
2013/11/6,920,1540,550,2526.528205,2250,6900,3220.528205,3340.528205,3540.528205,3540,3570,199.4717949,29.47179487
2013/11/7,925,1540,555,2535.455556,2250,6900,3229.455556,3349.455556,3549.455556,3560,3570,210.5444444,20.54444444
2013/11/8,925,1540,555,2535.455556,2250,6900,3229.455556,3349.455556,3549.455556,3580,3570,230.5444444,20.54444444
2013/11/11,925,1540,560,2535.882906,2250,6900,3229.882906,3349.882906,3549.882906,3600,3570,250.117094,20.11709402
2013/11/12,920,1565,560,2538.066667,2250,6900,3232.066667,3352.066667,3552.066667,3620,3570,267.9333333,17.93333333
2013/11/13,920,1565,560,2538.066667,2250,6900,3232.066667,3352.066667,3552.066667,3630,3570,277.9333333,17.93333333
2013/11/14,920,1565,565,2538.494017,2250,6900,3232.494017,3352.494017,3552.494017,3630,3560,277.5059829,7.505982906
2013/11/15,920,1565,565,2538.494017,2250,6950,3232.994017,3352.994017,3552.994017,3630,3540,277.0059829,-12.99401709
2013/11/18,920,1565,570,2538.921368,2250,6950,3233.421368,3353.421368,3553.421368,3610,3540,256.5786325,-13.42136752
2013/11/19,915,1565,570,2530.421368,2250,6950,3224.921368,3344.921368,3544.921368,3600,3540,255.0786325,-4.921367521
2013/11/20,910,1565,575,2522.348718,2250,6950,3216.848718,3336.848718,3536.848718,3590,3540,253.1512821,3.151282051
2013/11/21,910,1565,575,2522.348718,2240,6950,3215.048718,3335.048718,3535.048718,3590,3540,254.9512821,4.951282051
2013/11/22,910,1565,585,2523.203419,2240,6950,3215.903419,3335.903419,3535.903419,3590,3540,254.0965812,4.096581197
2013/11/25,910,1565,590,2523.630769,2240,6950,3216.330769,3336.330769,3536.330769,3610,3540,273.6692308,3.669230769
2013/11/26,910,1565,590,2523.630769,2240,6950,3216.330769,3336.330769,3536.330769,3610,3540,273.6692308,3.669230769
2013/11/27,910,1565,590,2523.630769,2240,6950,3216.330769,3336.330769,3536.330769,3620,3540,283.6692308,3.669230769
2013/11/28,910,1565,595,2524.05812,2240,6950,3216.75812,3336.75812,3536.75812,3620,3540,283.2418803,3.241880342
2013/11/29,915,1565,595,2532.55812,2250,6950,3227.05812,3347.05812,3547.05812,3620,3540,272.9418803,-7.058119658
2013/12/2,915,1565,605,2533.412821,2250,6950,3227.912821,3347.912821,3547.912821,3620,3540,272.0871795,-7.912820513
2013/12/3,910,1565,605,2524.912821,2250,6950,3219.412821,3339.412821,3539.412821,3640,3580,300.5871795,40.58717949
2013/12/4,910,1565,605,2524.912821,2250,6950,3219.412821,3339.412821,3539.412821,3650,3580,310.5871795,40.58717949
2013/12/5,910,1565,610,2525.340171,2250,6950,3219.840171,3339.840171,3539.840171,3650,3580,310.1598291,40.15982906
2013/12/6,910,1565,615,2525.767521,2250,6950,3220.267521,3340.267521,3540.267521,3650,3580,309.7324786,39.73247863
2013/12/9,910,1565,620,2526.194872,2250,6950,3220.694872,3340.694872,3540.694872,3650,3580,309.3051282,39.30512821
2013/12/10,910,1565,625,2526.622222,2250,6950,3221.122222,3341.122222,3541.122222,3650,3580,308.8777778,38.87777778
2013/12/11,910,1565,630,2527.049573,2250,6950,3221.549573,3341.549573,3541.549573,3650,3600,308.4504274,58.45042735
2013/12/12,905,1565,630,2518.549573,2250,6950,3213.049573,3333.049573,3533.049573,3650,3600,316.9504274,66.95042735
2013/12/13,905,1565,630,2518.549573,2250,6900,3212.549573,3332.549573,3532.549573,3650,3600,317.4504274,67.45042735
2013/12/16,905,1565,635,2518.976923,2250,6900,3212.976923,3332.976923,3532.976923,3650,3600,317.0230769,67.02307692
2013/12/17,900,1565,640,2510.904274,2250,6900,3204.904274,3324.904274,3524.904274,3640,3600,315.0957265,75.0957265
2013/12/18,900,1565,640,2510.904274,2250,6900,3204.904274,3324.904274,3524.904274,3630,3600,305.0957265,75.0957265
2013/12/19,895,1565,640,2502.404274,2250,6900,3196.404274,3316.404274,3516.404274,3620,3600,303.5957265,83.5957265
2013/12/20,890,1565,645,2494.331624,2250,6900,3188.331624,3308.331624,3508.331624,3590,3600,281.6683761,91.66837607
2013/12/23,890,1565,655,2495.186325,2250,6900,3189.186325,3309.186325,3509.186325,3560,3600,250.8136752,90.81367521
2013/12/24,885,1590,655,2497.370085,2250,6900,3191.370085,3311.370085,3511.370085,3540,3600,228.6299145,88.62991453
2013/12/25,880,1590,655,2488.870085,2250,6900,3182.870085,3302.870085,3502.870085,3520,3600,217.1299145,97.12991453
2013/12/26,880,1590,655,2488.870085,2240,6900,3181.070085,3301.070085,3501.070085,3490,3600,188.9299145,98.92991453
2013/12/27,880,1590,655,2488.870085,2240,6900,3181.070085,3301.070085,3501.070085,3460,3600,158.9299145,98.92991453
2013/12/30,880,1590,620,2485.878632,2240,6900,3178.078632,3298.078632,3498.078632,3440,3600,141.9213675,101.9213675
2013/12/31,880,1565,615,2474.767521,2220,6900,3163.367521,3283.367521,3483.367521,3440,3600,156.6324786,116.6324786
2014/1/2,885,1565,615,2483.267521,2220,6900,3171.867521,3291.867521,3491.867521,3440,3600,148.1324786,108.1324786
2014/1/3,890,1565,610,2491.340171,2220,6900,3179.940171,3299.940171,3499.940171,3400,3600,100.0598291,100.0598291
2014/1/6,895,1565,605,2499.412821,2200,6900,3184.412821,3304.412821,3504.412821,3380,3600,75.58717949,95.58717949
2014/1/7,895,1565,600,2498.98547,2200,6900,3183.98547,3303.98547,3503.98547,3360,3590,56.01452991,86.01452991
2014/1/8,895,1565,600,2498.98547,2200,6900,3183.98547,3303.98547,3503.98547,3330,3590,26.01452991,86.01452991
2014/1/9,890,1565,590,2489.630769,2200,6900,3174.630769,3294.630769,3494.630769,3320,3590,25.36923077,95.36923077
2014/1/10,890,1565,590,2489.630769,2200,6900,3174.630769,3294.630769,3494.630769,3320,3590,25.36923077,95.36923077
2014/1/13,890,1565,585,2489.203419,2180,6900,3170.603419,3290.603419,3490.603419,3320,3590,29.3965812,99.3965812
2014/1/14,890,1515,580,2467.408547,2180,6900,3148.808547,3268.808547,3468.808547,3320,3590,51.19145299,121.191453
2014/1/15,885,1515,580,2458.908547,2180,6900,3140.308547,3260.308547,3460.308547,3320,3590,59.69145299,129.691453
2014/1/16,880,1515,580,2450.408547,2180,6900,3131.808547,3251.808547,3451.808547,3320,3550,68.19145299,98.19145299
2014/1/17,875,1515,580,2441.908547,2180,6800,3122.308547,3242.308547,3442.308547,3320,3550,77.69145299,107.691453
2014/1/20,870,1515,575,2432.981197,2170,6800,3111.581197,3231.581197,3431.581197,3320,3550,88.41880342,118.4188034
2014/1/21,860,1505,575,2411.707692,2170,6800,3090.307692,3210.307692,3410.307692,3310,3530,99.69230769,119.6923077
2014/1/22,855,1505,570,2402.780342,2170,6800,3081.380342,3201.380342,3401.380342,3300,3530,98.61965812,128.6196581
2014/1/23,850,1505,565,2393.852991,2170,6800,3072.452991,3192.452991,3392.452991,3300,3530,107.5470085,137.5470085
2014/1/24,850,1505,560,2393.425641,2170,6750,3071.525641,3191.525641,3391.525641,3300,3530,108.474359,138.474359
2014/1/26,855,1505,555,2401.498291,2170,6750,3079.598291,3199.598291,3399.598291,3300,3530,100.4017094,130.4017094
2014/1/27,855,1505,555,2401.498291,2170,6750,3079.598291,3199.598291,3399.598291,3300,3530,100.4017094,130.4017094
2014/1/28,855,1505,550,2401.07094,2170,6750,3079.17094,3199.17094,3399.17094,3300,3530,100.8290598,130.8290598
2014/1/29,850,1505,550,2392.57094,2170,6750,3070.67094,3190.67094,3390.67094,3300,3530,109.3290598,139.3290598
2014/2/7,850,1505,510,2389.152137,2170,6750,3067.252137,3187.252137,3387.252137,3300,3530,112.7478632,142.7478632
2014/2/8,850,1505,505,2388.724786,2170,6750,3066.824786,3186.824786,3386.824786,3300,3530,113.1752137,143.1752137
2014/2/10,840,1450,505,2348.220513,2170,6750,3026.320513,3146.320513,3346.320513,3300,3500,153.6794872,153.6794872
2014/2/11,840,1450,505,2348.220513,2170,6750,3026.320513,3146.320513,3346.320513,3280,3500,133.6794872,153.6794872
2014/2/12,825,1450,505,2322.720513,2170,6750,3000.820513,3120.820513,3320.820513,3260,3500,139.1794872,179.1794872
2014/2/13,825,1450,530,2324.857265,2170,6750,3002.957265,3122.957265,3322.957265,3240,3500,117.042735,177.042735
2014/2/14,830,1450,530,2333.357265,2170,6700,3010.957265,3130.957265,3330.957265,3230,3500,99.04273504,169.042735
2014/2/17,830,1450,530,2333.357265,2170,6700,3010.957265,3130.957265,3330.957265,3230,3520,99.04273504,189.042735
2014/2/18,830,1450,535,2333.784615,2150,6700,3007.784615,3127.784615,3327.784615,3230,3520,102.2153846,192.2153846
2014/2/19,830,1450,535,2333.784615,2150,6700,3007.784615,3127.784615,3327.784615,3230,3520,102.2153846,192.2153846
2014/2/20,830,1450,540,2334.211966,2150,6700,3008.211966,3128.211966,3328.211966,3230,3520,101.7880342,191.7880342
2014/2/21,825,1450,540,2325.711966,2150,6650,2999.211966,3119.211966,3319.211966,3230,3520,110.7880342,200.7880342
2014/2/24,820,1450,545,2317.639316,2150,6650,2991.139316,3111.139316,3311.139316,3220,3520,108.8606838,208.8606838
2014/2/25,815,1450,545,2309.139316,2150,6650,2982.639316,3102.639316,3302.639316,3200,3520,97.36068376,217.3606838
2014/2/26,800,1450,545,2283.639316,2130,6650,2953.539316,3073.539316,3273.539316,3200,3520,126.4606838,246.4606838
2014/2/27,790,1425,545,2255.955556,2130,6650,2925.855556,3045.855556,3245.855556,3180,3520,134.1444444,274.1444444
2014/2/28,790,1425,545,2255.955556,2130,6650,2925.855556,3045.855556,3245.855556,3180,3520,134.1444444,274.1444444
2014/3/3,790,1425,535,2255.100855,2130,6650,2925.000855,3045.000855,3245.000855,3180,3520,134.9991453,274.9991453
2014/3/4,785,1425,535,2246.600855,2130,6650,2916.500855,3036.500855,3236.500855,3160,3520,123.4991453,283.4991453
2014/3/5,780,1425,535,2238.100855,2110,6650,2904.400855,3024.400855,3224.400855,3150,3520,125.5991453,295.5991453
2014/3/6,760,1425,530,2203.673504,2110,6650,2869.973504,2989.973504,3189.973504,3130,3520,140.0264957,330.0264957
2014/3/7,755,1425,530,2195.173504,2110,6550,2860.473504,2980.473504,3180.473504,3130,3520,149.5264957,339.5264957
